Branch Name,PIPCode,Branch Order No.,Completed Date,Supplier,Order Qty,Deliver Qty,Req Qty,Short Qty
Ardmore,4080727,2752,14/10/2025 14:44,Warehouse,3,3,3,0
Ardmore,9538604,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,8762916,2752,14/10/2025 14:44,Warehouse,16,16,16,0
Ardmore,8820573,2752,14/10/2025 14:44,Warehouse,6,0,6,6
Ardmore,9931189,2752,14/10/2025 14:44,Warehouse,8,0,8,8
Ardmore,9402132,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,8764789,2752,14/10/2025 14:44,Warehouse,0,0,20,20
Ardmore,8827826,2752,14/10/2025 14:44,Warehouse,3,3,3,0
Ardmore,9951955,2752,14/10/2025 14:44,Warehouse,0,0,4,4
Ardmore,1075563,2753,16/10/2025 12:18,Warehouse,6,6,6,0
Ardmore,8787723,2752,14/10/2025 14:44,Warehouse,5,5,5,0
Ardmore,8842692,2752,14/10/2025 14:44,Warehouse,0,0,8,8
Ardmore,3614088,2752,14/10/2025 14:44,Warehouse,0,0,1,1
Ardmore,2278992,2753,16/10/2025 12:18,Warehouse,6,6,6,0
Ardmore,8818544,2752,14/10/2025 14:44,Warehouse,4,4,4,0
Ardmore,2648996,2753,16/10/2025 12:18,Warehouse,3,3,3,0
Ardmore,4148482,2752,14/10/2025 14:44,Warehouse,0,0,12,12
Ardmore,829283,2753,16/10/2025 12:18,Warehouse,6,6,6,0
Ardmore,8824294,2752,14/10/2025 14:44,Warehouse,6,6,6,0
Ardmore,3108131,2753,16/10/2025 12:18,Warehouse,0,0,6,6
Ardmore,8780124,2752,14/10/2025 14:44,Warehouse,6,6,6,0
Ardmore,2301380,2753,16/10/2025 12:18,Warehouse,3,3,3,0
Ardmore,8829996,2752,14/10/2025 14:44,Warehouse,3,3,3,0
Ardmore,9402736,2753,16/10/2025 12:18,Warehouse,1,1,2,1
Ardmore,8819120,2752,14/10/2025 14:44,Warehouse,6,6,6,0
Ardmore,469247,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,3061702,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,156992,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,3658135,2753,16/10/2025 12:18,Warehouse,10,10,10,0
Ardmore,9402744,2753,16/10/2025 12:18,Warehouse,1,1,2,1
Ardmore,9483132,2753,16/10/2025 12:18,Warehouse,6,6,6,0
Ardmore,3784386,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,9540501,2753,16/10/2025 12:18,Warehouse,6,6,6,0
Ardmore,9681610,2753,16/10/2025 12:18,Warehouse,5,5,5,0
Ardmore,1020148,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,9738063,2753,16/10/2025 12:18,Warehouse,0,0,12,12
Ardmore,2480606,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,9829672,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,3598372,2753,16/10/2025 12:18,Warehouse,3,3,3,0
Ardmore,9738071,2753,16/10/2025 12:18,Warehouse,0,0,12,12
Ardmore,2847697,2753,16/10/2025 12:18,Warehouse,0,0,12,12
Ardmore,3830718,2753,16/10/2025 12:18,Warehouse,0,0,1,1
Ardmore,9648585,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,907782,2753,16/10/2025 12:18,Warehouse,0,0,1,1
Ardmore,1098615,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,9981853,2753,16/10/2025 12:18,Warehouse,0,0,6,6
Ardmore,4198610,2753,16/10/2025 12:18,Warehouse,0,0,2,2
Ardmore,9764481,2753,16/10/2025 12:18,Warehouse,24,24,24,0
Ardmore,299800,2753,16/10/2025 12:18,Warehouse,3,3,3,0
Ardmore,3064383,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,9854597,2753,16/10/2025 12:18,Warehouse,4,4,4,0
Ardmore,1073758,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,2845774,2753,16/10/2025 12:18,Warehouse,3,3,3,0
Ardmore,8712572,2753,16/10/2025 12:18,Warehouse,0,0,4,4
Ardmore,3355179,2753,16/10/2025 12:18,Warehouse,0,0,1,1
Ardmore,9868894,2753,16/10/2025 12:18,Warehouse,0,0,6,6
Ardmore,3234929,2753,16/10/2025 12:18,Warehouse,0,0,1,1
Ardmore,8764789,2753,16/10/2025 12:18,Warehouse,0,0,20,20
Ardmore,9899782,2753,16/10/2025 12:18,Warehouse,0,0,6,6
Ardmore,2921062,2753,16/10/2025 12:18,Warehouse,3,3,3,0
Ardmore,2710531,2753,16/10/2025 12:18,Warehouse,3,3,3,0
Ardmore,406298,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,9916636,2753,16/10/2025 12:18,Warehouse,0,0,6,6
Ardmore,9931189,2753,16/10/2025 12:18,Warehouse,8,8,8,0
Ardmore,9773581,2753,16/10/2025 12:18,Warehouse,1,1,1,0
Ardmore,9951559,2753,16/10/2025 12:18,Warehouse,6,6,6,0
Ardmore,9923335,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,9951955,2753,16/10/2025 12:18,Warehouse,0,0,4,4
Ardmore,9787136,2753,16/10/2025 12:18,Warehouse,0,0,12,12
Ardmore,3614088,2753,16/10/2025 12:18,Warehouse,0,0,1,1
Ardmore,9946781,2753,16/10/2025 12:18,Warehouse,0,0,12,12
Ardmore,4148482,2753,16/10/2025 12:18,Warehouse,0,0,12,12
Ardmore,9829664,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,4136156,2753,16/10/2025 12:18,Warehouse,2,2,2,0
Ardmore,9873811,2753,16/10/2025 12:18,Warehouse,2,2,2,0
Ardmore,,2753,16/10/2025 12:18,Warehouse,0,0,6,6
Ardmore,9909334,2753,16/10/2025 12:18,Warehouse,0,0,4,4
Ardmore,8849358,2753,16/10/2025 12:18,Warehouse,0,0,3,3
Ardmore,9911058,2753,16/10/2025 12:18,Warehouse,0,0,12,12
Ardmore,1216209,2753,16/10/2025 12:18,Warehouse,6,6,6,0
Ardmore,8712564,2753,16/10/2025 12:18,Warehouse,0,0,8,8
Ardmore,8758393,2753,16/10/2025 12:18,Warehouse,0,0,10,10
Ardmore,8780843,2753,16/10/2025 12:18,Warehouse,0,0,10,10
Ardmore,8795684,2753,16/10/2025 12:18,Warehouse,4,4,4,0
Ardmore,8802274,2753,16/10/2025 12:18,Warehouse,0,0,5,5
Ardmore,6782320,2753,16/10/2025 12:18,Warehouse,0,0,10,10
Ardmore,1264787,2753,16/10/2025 12:18,Warehouse,0,0,2,2
Ardmore,8820573,2753,16/10/2025 12:18,Warehouse,0,0,6,6
Ardmore,8842692,2753,16/10/2025 12:18,Warehouse,0,0,8,8
Ardmore,6597611,2754,16/10/2025 12:18,Warehouse - CD Products,24,24,24,0
Ardmore,8841264,2754,16/10/2025 12:18,Warehouse - CD Products,10,10,10,0
Ardmore,1202019,2754,16/10/2025 12:18,Warehouse - CD Products,12,12,12,0
Ardmore,2772135,2754,16/10/2025 12:18,Warehouse - CD Products,3,3,3,0
Ardmore,178574,2754,16/10/2025 12:18,Warehouse - CD Products,3,3,3,0
Ardmore,2772127,2754,16/10/2025 12:18,Warehouse - CD Products,3,3,3,0
Ardmore,4146791,2754,16/10/2025 12:18,Warehouse - CD Products,0,0,4,4
Ardmore,3198637,2754,16/10/2025 12:18,Warehouse - CD Products,6,6,6,0
Ardmore,4285193,2754,16/10/2025 12:18,Warehouse - CD Products,15,15,15,0
Ardmore,4263406,2754,16/10/2025 12:18,Warehouse - CD Products,6,6,6,0
Ardmore,1128263,2754,16/10/2025 12:18,Warehouse - CD Products,10,10,10,0
Ardmore,1169648,2754,16/10/2025 12:18,Warehouse - CD Products,10,10,10,0
Ballyclare Rd,1017318,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,9845751,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,9424730,1471,16/10/2025 09:12,Perfumes,1,1,1,0
Ballyclare Rd,9866898,1471,16/10/2025 09:12,Perfumes,4,4,4,0
Ballyclare Rd,1017342,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,9850538,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,9738246,1471,16/10/2025 09:12,Perfumes,3,3,4,1
Ballyclare Rd,1017300,1471,16/10/2025 09:12,Perfumes,0,0,2,2
Ballyclare Rd,8820284,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8789745,1471,16/10/2025 09:12,Perfumes,0,0,2,2
Ballyclare Rd,8821746,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,8740201,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8820821,1471,16/10/2025 09:12,Perfumes,0,0,2,2
Ballyclare Rd,8821803,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8821845,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8763286,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,8821910,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8821860,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8821902,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8820292,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,8825655,1471,16/10/2025 09:12,Perfumes,0,0,2,2
Ballyclare Rd,8822066,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,,1471,16/10/2025 09:12,Perfumes,0,0,4,4
Ballyclare Rd,8820862,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,9606435,1471,16/10/2025 09:12,Perfumes,0,0,2,2
Ballyclare Rd,9510074,1471,16/10/2025 09:12,Perfumes,0,0,2,2
Ballyclare Rd,8841405,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,8821761,1471,16/10/2025 09:12,Perfumes,0,0,1,1
Ballyclare Rd,9810870,1476,17/10/2025 13:26,Perfumes,1,1,1,0
Ballyclare Rd,9634734,1476,17/10/2025 13:26,Perfumes,1,1,1,0
Ballyclare Rd,9850538,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,8821829,1471,16/10/2025 09:12,Perfumes,0,0,2,2
Ballyclare Rd,8763286,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,9845751,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,8820284,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,1017318,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,8820292,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,1017300,1476,17/10/2025 13:26,Perfumes,0,0,2,2
Ballyclare Rd,8820821,1476,17/10/2025 13:26,Perfumes,0,0,2,2
Ballyclare Rd,1017342,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,8820862,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8789745,1476,17/10/2025 13:26,Perfumes,0,0,2,2
Ballyclare Rd,8821910,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8821803,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8821829,1476,17/10/2025 13:26,Perfumes,0,0,2,2
Ballyclare Rd,8821746,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,8821860,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8825655,1476,17/10/2025 13:26,Perfumes,0,0,2,2
Ballyclare Rd,8821845,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,9606435,1476,17/10/2025 13:26,Perfumes,0,0,2,2
Ballyclare Rd,8824351,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8821902,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8825853,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8822066,1476,17/10/2025 13:26,Perfumes,0,0,4,4
Ballyclare Rd,9510074,1476,17/10/2025 13:26,Perfumes,0,0,2,2
Ballyclare Rd,8841405,1476,17/10/2025 13:26,Perfumes,0,0,1,1
Ballyclare Rd,8809857,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,8815607,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,9510314,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,9667858,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,8805400,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,9667858,1477,17/10/2025 13:26,Testers Perfume,0,0,1,1
Ballyclare Rd,9607698,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,9841511,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,9738261,1477,17/10/2025 13:26,Testers Perfume,1,1,1,0
Ballyclare Rd,9492943,1477,17/10/2025 13:26,Testers Perfume,1,0,1,1
Ballyclare Rd,8714909,1472,16/10/2025 09:12,Testers Perfume,1,0,1,1
Ballyclare Rd,9841511,1477,17/10/2025 13:26,Testers Perfume,0,0,1,1
Ballyclare Rd,9607698,1477,17/10/2025 13:26,Testers Perfume,0,0,1,1
Ballyclare Rd,8714909,1477,17/10/2025 13:26,Testers Perfume,1,0,1,1
Ballyclare Rd,8827818,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,8832065,1477,17/10/2025 13:26,Testers Perfume,0,0,1,1
Ballyclare Rd,9913104,1477,17/10/2025 13:26,Testers Perfume,1,0,1,1
Ballyclare Rd,8832065,1472,16/10/2025 09:12,Testers Perfume,0,0,1,1
Ballyclare Rd,8805400,1477,17/10/2025 13:26,Testers Perfume,0,0,1,1
Ballyclare Rd,8809857,1477,17/10/2025 13:26,Testers Perfume,0,0,1,1
Ballyclare Rd,8815607,1477,17/10/2025 13:26,Testers Perfume,0,0,1,1
Ballyclare Rd,2648996,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9508151,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,3531738,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,1001023,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9484189,1473,15/10/2025 13:17,Warehouse,0,0,8,8
Ballyclare Rd,9508193,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,3425501,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,3339686,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9572215,1473,15/10/2025 13:17,Warehouse,0,0,10,10
Ballyclare Rd,9572223,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,9556804,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9571647,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9482597,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9598970,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2509644,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9513243,1473,15/10/2025 13:17,Warehouse,0,0,10,10
Ballyclare Rd,9586983,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9444837,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9508227,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,9594581,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9461898,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9603481,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9537853,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,3276664,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,2480606,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,22327,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9537416,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9500463,1473,15/10/2025 13:17,Warehouse,5,5,5,0
Ballyclare Rd,2470128,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9517863,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9508136,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,9506460,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,315580,1473,15/10/2025 13:17,Warehouse,2,2,3,1
Ballyclare Rd,3090180,1473,15/10/2025 13:17,Warehouse,2,2,2,0
Ballyclare Rd,9546755,1473,15/10/2025 13:17,Warehouse,20,20,20,0
Ballyclare Rd,9402132,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,2937225,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,2635423,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,3260833,1473,15/10/2025 13:17,Warehouse,0,0,1,1
Ballyclare Rd,3658085,1473,15/10/2025 13:17,Warehouse,10,10,10,0
Ballyclare Rd,3105194,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,2816759,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,253724,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,1075563,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9429960,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,2840924,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,220392,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,2278992,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,1080910,1473,15/10/2025 13:17,Warehouse,12,12,12,0
Ballyclare Rd,178178,1473,15/10/2025 13:17,Warehouse,0,0,1,1
Ballyclare Rd,968586,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,2641157,1473,15/10/2025 13:17,Warehouse,0,0,12,12
Ballyclare Rd,9402728,1473,15/10/2025 13:17,Warehouse,0,0,1,1
Ballyclare Rd,2470144,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2852283,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,2145555,1473,15/10/2025 13:17,Warehouse,30,30,30,0
Ballyclare Rd,264333,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,3105145,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,1018613,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,378224,1473,15/10/2025 13:17,Warehouse,3,0,3,3
Ballyclare Rd,2086346,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,3031192,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,1056910,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9424896,1473,15/10/2025 13:17,Warehouse,0,0,8,8
Ballyclare Rd,2769347,1473,15/10/2025 13:17,Warehouse,4,4,4,0
Ballyclare Rd,476598,1473,15/10/2025 13:17,Warehouse,30,30,30,0
Ballyclare Rd,2253839,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2866309,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,3388519,1473,15/10/2025 13:17,Warehouse,0,0,1,1
Ballyclare Rd,2795409,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,4150488,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2618148,1473,15/10/2025 13:17,Warehouse,0,0,12,12
Ballyclare Rd,3287281,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,487892,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,2648681,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,8766826,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9607755,1473,15/10/2025 13:17,Warehouse,6,0,6,6
Ballyclare Rd,2646818,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,534230,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,205658,1473,15/10/2025 13:17,Warehouse,0,0,1,1
Ballyclare Rd,9611609,1473,15/10/2025 13:17,Warehouse,12,12,12,0
Ballyclare Rd,421933,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,150953,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,866673,1473,15/10/2025 13:17,Warehouse,0,0,12,12
Ballyclare Rd,2966281,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,2131951,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2911428,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,2164382,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,3691185,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,2553378,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,151001,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,2144962,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9657826,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,177063,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2633253,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,177055,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9667981,1473,15/10/2025 13:17,Warehouse,12,12,12,0
Ballyclare Rd,2052330,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9609447,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,455576,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,9690447,1473,15/10/2025 13:17,Warehouse,0,0,1,1
Ballyclare Rd,2416246,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9613951,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,2971018,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9723636,1473,15/10/2025 13:17,Warehouse,0,0,5,5
Ballyclare Rd,156992,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,768804,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9562059,1473,15/10/2025 13:17,Warehouse,8,8,8,0
Ballyclare Rd,9770082,1473,15/10/2025 13:17,Warehouse,0,0,24,24
Ballyclare Rd,2490514,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,3658192,1473,15/10/2025 13:17,Warehouse,1,1,1,0
Ballyclare Rd,9597394,1473,15/10/2025 13:17,Warehouse,5,5,5,0
Ballyclare Rd,9787045,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9597410,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9672585,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,1031277,1473,15/10/2025 13:17,Warehouse,0,0,12,12
Ballyclare Rd,1073758,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,3654514,1473,15/10/2025 13:17,Warehouse,5,5,5,0
Ballyclare Rd,9687138,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9618422,1473,15/10/2025 13:17,Warehouse,8,8,8,0
Ballyclare Rd,3931482,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9624701,1473,15/10/2025 13:17,Warehouse,0,0,5,5
Ballyclare Rd,9690413,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,216697,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,9867532,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9692484,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,9700501,1473,15/10/2025 13:17,Warehouse,0,0,4,4
Ballyclare Rd,3748894,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,978692,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,3377348,1473,15/10/2025 13:17,Warehouse,4,4,4,0
Ballyclare Rd,9700592,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9694415,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,9894114,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9723677,1473,15/10/2025 13:17,Warehouse,4,4,4,0
Ballyclare Rd,9718115,1473,15/10/2025 13:17,Warehouse,0,0,4,4
Ballyclare Rd,9697756,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9913807,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,3884616,1473,15/10/2025 13:17,Warehouse,0,0,1,1
Ballyclare Rd,9759762,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,3824620,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,406298,1473,15/10/2025 13:17,Warehouse,2,0,2,2
Ballyclare Rd,3883139,1473,15/10/2025 13:17,Warehouse,3,3,3,0
Ballyclare Rd,38984,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2532521,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9930215,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9787730,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,3950102,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,9785551,1473,15/10/2025 13:17,Warehouse,0,0,2,2
Ballyclare Rd,9948308,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9799313,1473,15/10/2025 13:17,Warehouse,0,0,8,8
Ballyclare Rd,9766890,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9791633,1473,15/10/2025 13:17,Warehouse,0,0,6,6
Ballyclare Rd,9951559,1473,15/10/2025 13:17,Warehouse,0,0,12,12
Ballyclare Rd,9826710,1473,15/10/2025 13:17,Warehouse,6,6,6,0
Ballyclare Rd,9785205,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,2329852,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9951955,1473,15/10/2025 13:17,Warehouse,0,0,4,4
Ballyclare Rd,9850447,1473,15/10/2025 13:17,Warehouse,0,0,3,3
Ballyclare Rd,9792714,1473,15/10/2025 13:17,Warehouse,0,0,5,5
Ballyclare Rd,9811167,1473,15/10/2025 13:17,Warehouse,0,0,4,4
Ballyclare Rd,9976044,1473,15/10/2025 13:17,Warehouse,0,0,6,6
